id,product_name,buy_date,price,expiration_date
3036,consomme,2023-07-12,4.79,2023-10-15
3037,applewood bacon,2023-07-23,3.58,2023-09-24
3038,flat bread,2023-06-29,2.17,2023-09-10
3039,fruit pastille,2023-06-20,8.07,2023-07-24
3040,organic sausage,2023-07-09,4.56,2023-08-06
3041,jabuticaba,2023-06-29,1.92,2023-09-15
3042,cow & gate premium,2023-08-02,9.22,2023-09-16
3043,suet,2023-07-12,1.04,2023-10-06
3044,elderberry,2023-06-17,5.47,2023-07-27
3045,collard green,2023-06-29,1.87,2023-09-28
3046,trout,2023-07-15,8.67,2023-10-11
3047,canola,2023-08-12,9.28,2023-11-09
3048,bacardi,2023-06-07,3.25,2023-08-25
3049,seasoning,2023-06-16,1.78,2023-08-17
3050,cracker,2023-07-03,4.11,2023-08-06
3051,gem squash,2023-07-06,1.98,2023-08-07
3052,veggie burger,2023-08-02,8.74,2023-09-10
3053,pops ,2023-08-01,7.95,2023-09-28
3054,sparkleberry,2023-07-06,0.59,2023-08-27
3055,egg,2023-06-25,2.25,2023-07-06
3056,pops ,2023-07-24,2.72,2023-09-04
3057,ice cream bar,2023-08-04,9.68,2023-11-03
3058,applewood bacon,2023-06-16,4.32,2023-08-08
3059,jabuticaba,2023-08-17,9.64,2023-09-13
3060,jabuticaba,2023-08-12,8.87,2023-11-04
3061,mint sauce,2023-07-15,3.13,2023-07-28
3062,pilau,2023-07-18,5.85,2023-10-19
3063,liquor,2023-07-09,5.11,2023-09-11
3064,chinese salted fish,2023-08-12,9.76,2023-10-30
3065,boysenberry syrup,2023-07-23,9.36,2023-08-03
3066,pakora,2023-07-16,2.57,2023-10-04
3067,cracker,2023-06-19,7.79,2023-08-16
3068,rapini,2023-06-09,7.96,2023-07-16
3069,salt,2023-07-22,4.01,2023-10-22
3070,boiled egg,2023-06-27,5.97,2023-09-27
3071,yorkshire pudding,2023-08-12,4.66,2023-10-13
3072,spiny lobster,2023-07-29,6.64,2023-08-27
3073,hamburger,2023-07-27,2.45,2023-08-17
3074,liver loaf,2023-07-21,5.92,2023-10-19
3075,hamburger,2023-06-16,1.5,2023-08-10
3076,salt,2023-07-21,7.78,2023-09-07
3077,pakora,2023-08-22,5.36,2023-11-02
3078,boysenberry syrup,2023-08-07,5.45,2023-09-03
3079,fruit pastille,2023-07-08,8.35,2023-08-27
3080,syrup,2023-08-19,1.38,2023-10-21
3081,donut,2023-08-14,5.82,2023-09-26
3082,lobster,2023-06-21,1.02,2023-07-04
3083,spiny lobster,2023-07-01,9.28,2023-08-28
3084,spinach,2023-06-25,3.38,2023-09-06
3085,huckleberry,2023-07-14,0.87,2023-10-18
3086,passion fruit juice,2023-07-04,5.82,2023-09-14
3087,gem squash,2023-07-31,5.39,2023-09-28
3088,greek yogurt,2023-07-24,5.09,2023-10-18
3089,ginger ale,2023-06-13,3.28,2023-07-26
3090,jabuticaba,2023-07-03,5.6,2023-07-26
3091,cooking oil,2023-06-12,7.42,2023-09-08
3092,chinese salted fish,2023-08-11,7.45,2023-11-15
3093,pakora,2023-06-17,9.56,2023-07-16
3094,bacardi,2023-08-13,6.41,2023-10-28
3095,evergreen huckleberry,2023-07-05,5.49,2023-08-25
3096,applewood bacon,2023-06-20,8.23,2023-08-19
3097,elderberry,2023-07-22,4.25,2023-09-03
3098,beef bourguignonne,2023-08-19,2.77,2023-10-28
3099,donut,2023-06-19,9.39,2023-08-25
3100,syrup,2023-07-17,5.76,2023-10-19
3101,dried mixed fruit,2023-08-19,4.84,2023-08-31
3102,allspice,2023-07-30,4.58,2023-09-17
3103,natal plum,2023-08-15,6.05,2023-09-13
3104,rapini,2023-08-06,5.25,2023-10-22
3105,veggie burger,2023-06-08,2.82,2023-07-16
3106,gem squash,2023-07-08,4.87,2023-10-06
3107,boiled egg,2023-06-23,2.77,2023-08-13
3108,cracker,2023-07-03,3.16,2023-09-25
3109,beef bourguignonne,2023-07-02,6.64,2023-09-21
3110,yorkshire pudding,2023-08-23,2.39,2023-09-27
3111,ice cream bar,2023-08-22,6.66,2023-11-28
3112,pate,2023-07-09,8.49,2023-09-09
3113,ice cream bar,2023-08-16,8.32,2023-10-06
3114,suet,2023-06-10,6.89,2023-08-13
3115,cow & gate premium,2023-08-15,6.39,2023-10-21
3116,cocoa butter alternative,2023-08-21,3.12,2023-10-05
3117,cheese spread,2023-07-26,0.54,2023-10-21
3118,rice cake,2023-07-09,4.8,2023-09-18
3119,complan powder,2023-08-23,2.26,2023-11-30
3120,seasoning,2023-07-21,7.8,2023-09-21
3121,donut,2023-08-11,9.8,2023-11-16
3122,syrup,2023-06-20,3.02,2023-09-08
3123,jabuticaba,2023-07-28,6.95,2023-08-20
3124,veggie burger,2023-07-04,5.96,2023-08-03
3125,currant jelly,2023-07-22,6.2,2023-08-13
3126,elderberry,2023-07-04,5.12,2023-09-11
3127,ice cream bar,2023-06-14,8.99,2023-07-04
3128,guinea hen,2023-06-19,0.9,2023-07-11
3129,syrup,2023-08-07,6.6,2023-10-01
3130,hamburger,2023-08-06,1.37,2023-10-30
3131,beef bourguignonne,2023-07-25,6.56,2023-10-13
3132,jackfruit,2023-07-31,1.81,2023-11-04
3133,kitchen utensil,2023-08-11,1.28,2023-10-19
3134,chablis,2023-08-14,7.92,2023-11-13
3135,huckleberry,2023-07-03,1.03,2023-10-08
3136,canola,2023-08-06,4.18,2023-11-04
3137,ice cream bar,2023-08-07,4.91,2023-09-20
3138,trout,2023-06-30,2.32,2023-07-23
3139,salt,2023-06-07,4.41,2023-07-21
3140,applewood bacon,2023-06-14,9.77,2023-09-11
3141,cooking oil,2023-08-02,9.42,2023-10-13
3142,bacardi,2023-06-08,1.8,2023-06-28
3143,chinese salted fish,2023-07-07,7.99,2023-09-30
3144,liver loaf,2023-06-21,5.92,2023-09-15
3145,currant jelly,2023-07-28,8.48,2023-08-09
3146,pops ,2023-06-14,8.27,2023-07-18
3147,veggie burger,2023-06-10,3.04,2023-07-07
3148,veggie burger,2023-07-19,9.05,2023-10-06
3149,prosciutto,2023-06-20,4.97,2023-07-18
3150,liquor,2023-06-29,8.11,2023-10-03
3151,rice cake,2023-06-07,4.24,2023-09-09
3152,huckleberry,2023-07-13,1.45,2023-08-11
3153,mint sauce,2023-06-18,1.78,2023-09-03
3154,huckleberry,2023-06-13,9.83,2023-07-27
3155,evergreen huckleberry,2023-07-08,4.29,2023-08-13
3156,hamburger,2023-07-31,6.75,2023-09-16
3157,champagne,2023-06-09,9.91,2023-08-15
3158,corned beef,2023-07-30,8.27,2023-10-24
3159,guinea hen,2023-06-22,2.95,2023-09-08
3160,cardamom,2023-07-02,5.74,2023-10-04
3161,yorkshire pudding,2023-06-07,7.91,2023-07-14
3162,cracker,2023-06-23,2.86,2023-07-24
3163,passion fruit juice,2023-06-21,7.58,2023-08-28
3164,spiny lobster,2023-06-16,2.91,2023-07-17
3165,seasoning,2023-06-22,7.8,2023-08-05
3166,cracker,2023-06-14,9.8,2023-09-20
3167,consomme,2023-08-01,9.27,2023-08-11
3168,passion fruit juice,2023-08-11,2.21,2023-11-12
3169,hamburger,2023-07-05,1.82,2023-08-19
3170,ice cream bar,2023-06-08,0.58,2023-07-02
3171,spinach,2023-07-13,1.69,2023-08-23
3172,cooking oil,2023-06-11,1.94,2023-07-11
3173,cow & gate premium,2023-08-08,1.56,2023-08-30
3174,cardamom,2023-06-21,0.59,2023-07-30
3175,natal plum,2023-08-19,8.11,2023-10-19
3176,trout,2023-06-10,6.84,2023-07-31
3177,currant jelly,2023-06-25,7.82,2023-09-12
3178,allspice,2023-06-10,0.96,2023-08-23
3179,sambar,2023-07-13,9.05,2023-10-01
3180,veggie burger,2023-08-21,2.36,2023-11-20
3181,poppy,2023-07-15,9.1,2023-07-28
3182,dried mixed fruit,2023-08-22,7.23,2023-09-05
3183,mincemeat,2023-08-14,0.72,2023-11-19
3184,boysenberry,2023-08-06,1.12,2023-08-16
3185,jabuticaba,2023-08-23,2.25,2023-10-11
3186,liver loaf,2023-06-24,7.98,2023-09-13
3187,japanese chestnut,2023-07-25,7.61,2023-09-14
3188,fodder,2023-08-23,8.63,2023-10-26
3189,canola,2023-08-09,8.82,2023-09-16
3190,champagne,2023-07-31,3.79,2023-09-17
3191,evergreen huckleberry,2023-08-04,3.39,2023-09-19
3192,jabuticaba,2023-07-23,1.65,2023-10-11
3193,dried mixed fruit,2023-08-06,3.2,2023-10-23
3194,fodder,2023-08-08,4.22,2023-10-26
3195,evergreen huckleberry,2023-06-12,4.21,2023-07-05
3196,spiny lobster,2023-06-12,7.21,2023-09-10
3197,elderberry,2023-08-04,5.14,2023-09-05
3198,liquor,2023-07-28,7.14,2023-10-27
3199,lobster,2023-08-11,5.25,2023-09-08
3200,spinach,2023-06-24,8.87,2023-09-16
3201,cheeseburger,2023-08-16,3.0,2023-08-26
3202,sambar,2023-07-02,4.59,2023-07-27
3203,spiny lobster,2023-07-19,5.46,2023-09-07
3204,mint sauce,2023-08-02,8.72,2023-08-31
3205,jabuticaba,2023-06-26,4.82,2023-08-10
3206,allspice,2023-06-14,2.91,2023-08-06
3207,chilli con carne,2023-06-20,9.4,2023-09-19
3208,egg,2023-06-17,8.06,2023-07-12
3209,cardamom,2023-07-04,1.0,2023-10-01
3210,collard green,2023-06-15,2.68,2023-08-30
3211,jackfruit,2023-07-15,0.88,2023-07-27
3212,cooking oil,2023-06-25,6.02,2023-08-29
3213,fruit pastille,2023-08-02,1.38,2023-10-15
3214,mint sauce,2023-07-03,9.87,2023-08-17
3215,sparkleberry,2023-06-17,2.6,2023-07-27
3216,cooking oil,2023-08-05,9.8,2023-10-18
3217,suet,2023-06-14,5.87,2023-08-07
3218,liver loaf,2023-07-10,7.55,2023-08-16
3219,sambar,2023-08-23,8.01,2023-10-09
3220,bacardi,2023-07-11,5.86,2023-09-02
3221,cow & gate premium,2023-08-23,9.84,2023-10-07
3222,ice cream bar,2023-07-02,8.78,2023-09-08
3223,cheeseburger,2023-08-13,1.85,2023-09-23
3224,sparkleberry,2023-07-13,3.21,2023-09-28
3225,japanese chestnut,2023-06-28,9.59,2023-07-23
3226,seasoning,2023-06-22,6.07,2023-09-01
3227,cow & gate premium,2023-07-27,2.22,2023-09-01
3228,risotto,2023-07-08,7.99,2023-08-05
3229,ice cream bar,2023-06-15,4.95,2023-07-26
3230,chinese salted fish,2023-06-25,2.99,2023-08-22
3231,chilli con carne,2023-07-23,2.18,2023-08-31
3232,consomme,2023-07-10,2.48,2023-08-17
3233,cooking oil,2023-08-18,6.14,2023-10-30
3234,risotto,2023-08-22,2.66,2023-10-27
3235,prosciutto,2023-08-10,1.37,2023-11-12
3236,collard green,2023-08-10,0.91,2023-10-05
3237,currant jelly,2023-07-28,2.41,2023-10-17
3238,cow & gate premium,2023-07-30,9.27,2023-08-17
3239,custard apple,2023-08-11,8.22,2023-11-03
3240,beef bourguignonne,2023-08-14,8.05,2023-10-14
3241,turbot,2023-07-14,4.79,2023-09-15
3242,egg,2023-07-26,3.27,2023-09-23
3243,allspice,2023-07-18,8.29,2023-08-28
3244,elderberry,2023-08-01,5.8,2023-09-30
3245,evergreen huckleberry,2023-07-21,8.18,2023-09-25
3246,salt,2023-06-15,4.44,2023-06-29
3247,jackfruit,2023-07-16,6.64,2023-08-16
3248,boiled egg,2023-07-25,5.18,2023-08-22
3249,veggie burger,2023-06-27,4.64,2023-09-03
3250,prosciutto,2023-08-22,3.28,2023-10-11
3251,risotto,2023-07-11,6.44,2023-10-14
3252,fodder,2023-07-28,9.1,2023-10-29
3253,custard apple,2023-07-14,8.48,2023-10-17
3254,seasoning,2023-08-22,5.64,2023-11-02
3255,donut,2023-06-19,1.4,2023-07-05
3256,greek yogurt,2023-08-15,4.43,2023-10-19
3257,prosciutto,2023-06-12,8.61,2023-08-21
3258,beef bourguignonne,2023-07-29,9.89,2023-09-29
3259,cow & gate premium,2023-07-05,9.13,2023-08-04
3260,passion fruit juice,2023-06-22,6.84,2023-09-26
3261,cracker,2023-07-16,4.74,2023-08-19
3262,suet,2023-08-08,3.29,2023-11-02
3263,liver loaf,2023-08-21,7.76,2023-10-23
3264,boysenberry syrup,2023-08-08,0.58,2023-11-07
3265,sambar,2023-06-29,5.93,2023-07-12
3266,gem squash,2023-07-13,7.24,2023-10-12
3267,spinach,2023-08-03,1.02,2023-11-02
3268,mint sauce,2023-06-09,5.29,2023-07-12
3269,ginger ale,2023-06-25,5.79,2023-09-18
3270,cardamom,2023-06-10,7.51,2023-08-31
3271,canola,2023-06-26,5.9,2023-07-09
3272,risotto,2023-06-12,2.31,2023-09-17
3273,gem squash,2023-08-05,1.45,2023-08-28
3274,lobster,2023-07-11,8.66,2023-07-27
3275,kitchen utensil,2023-08-05,3.25,2023-09-05
3276,liver loaf,2023-07-14,7.97,2023-08-24
3277,lobster,2023-06-15,8.84,2023-07-30
3278,rapini,2023-06-10,9.12,2023-09-03
3279,cocoa butter alternative,2023-08-01,9.95,2023-08-30
3280,allspice,2023-06-14,2.18,2023-07-03
3281,prosciutto,2023-06-27,8.53,2023-07-11
3282,syrup,2023-07-21,8.53,2023-10-22
3283,greek yogurt,2023-06-15,9.19,2023-06-27
3284,egg,2023-06-16,4.93,2023-08-01
3285,fodder,2023-08-06,9.52,2023-08-31
3286,corned beef,2023-06-15,4.35,2023-07-04
3287,pops ,2023-06-13,1.02,2023-08-04
3288,cocoa butter alternative,2023-08-04,7.47,2023-08-25
3289,dried mixed fruit,2023-07-17,7.34,2023-10-19
3290,pops ,2023-07-25,3.37,2023-10-14
3291,collard green,2023-07-17,5.3,2023-09-27
3292,egg,2023-06-27,7.57,2023-10-04
3293,greek yogurt,2023-06-10,9.61,2023-08-30
3294,liver loaf,2023-07-13,1.87,2023-08-26
3295,cocoa butter alternative,2023-08-15,7.57,2023-11-08
3296,frijj,2023-07-22,7.0,2023-10-24
3297,pilau,2023-08-01,7.28,2023-10-12
3298,ice cream bar,2023-07-29,7.98,2023-09-04
3299,boysenberry syrup,2023-07-17,8.94,2023-10-03
3300,yorkshire pudding,2023-06-11,2.97,2023-07-17
3301,suet,2023-07-22,5.9,2023-10-08
3302,corned beef,2023-08-16,4.93,2023-11-13
3303,cocoa butter alternative,2023-06-19,4.94,2023-08-07
3304,huckleberry,2023-08-05,2.42,2023-10-05
3305,sparkleberry,2023-06-21,9.95,2023-09-20
3306,poppy,2023-08-06,3.79,2023-08-22
3307,liquor,2023-06-25,1.62,2023-10-02
3308,lobster,2023-08-07,9.74,2023-10-25
3309,consomme,2023-07-30,0.63,2023-08-14
3310,ginger ale,2023-08-14,8.3,2023-09-22
3311,boysenberry,2023-08-18,0.51,2023-10-01
3312,peanut butter,2023-07-24,3.49,2023-10-21
3313,ice cream bar,2023-07-09,4.55,2023-09-17
3314,guinea hen,2023-07-18,1.42,2023-08-28
3315,dried mixed fruit,2023-07-31,7.93,2023-11-01
3316,champagne,2023-06-07,5.61,2023-08-30
3317,poppy,2023-07-09,5.79,2023-09-05
3318,allspice,2023-08-07,1.57,2023-09-28
3319,turbot,2023-08-23,4.92,2023-11-15
3320,chilli con carne,2023-07-28,5.96,2023-08-21
3321,cocoa butter alternative,2023-06-12,7.0,2023-09-16
3322,organic sausage,2023-06-11,3.32,2023-07-29
3323,cheese spread,2023-08-16,7.39,2023-09-12
3324,pate,2023-07-15,5.47,2023-08-02
3325,cheese spread,2023-07-29,5.43,2023-10-14
3326,syrup,2023-06-07,8.4,2023-09-11
3327,turbot,2023-07-23,8.53,2023-09-03
3328,ginger ale,2023-07-12,8.3,2023-09-17
3329,organic sausage,2023-08-15,0.69,2023-10-29
3330,salt,2023-07-30,6.07,2023-11-02
3331,risotto,2023-06-09,4.84,2023-06-24
3332,gem squash,2023-06-30,3.29,2023-08-17
3333,flat bread,2023-08-03,8.58,2023-10-14
3334,flat bread,2023-07-07,0.82,2023-08-05
3335,cracker,2023-06-25,4.28,2023-08-10
3336,syrup,2023-08-23,8.74,2023-09-17
3337,custard apple,2023-08-03,0.7,2023-08-20
3338,pops ,2023-07-18,2.08,2023-08-23
3339,rice cake,2023-08-17,8.86,2023-11-02
3340,jackfruit,2023-07-31,4.28,2023-09-28
3341,mint sauce,2023-06-22,2.64,2023-09-10
3342,allspice,2023-06-12,7.6,2023-07-06
3343,evergreen huckleberry,2023-06-16,2.72,2023-07-03
3344,sambar,2023-08-03,0.93,2023-09-30
3345,salt,2023-07-21,5.51,2023-10-07
3346,liver loaf,2023-08-05,9.37,2023-08-17
3347,spiny lobster,2023-07-12,1.05,2023-07-30
3348,pakora,2023-08-22,6.18,2023-09-29
3349,cow & gate premium,2023-06-27,2.36,2023-07-11
3350,cocoa butter alternative,2023-06-23,0.85,2023-07-30
3351,chilli con carne,2023-07-06,2.31,2023-10-12
3352,bacardi,2023-08-07,3.0,2023-08-20
3353,sparkleberry,2023-07-20,8.13,2023-10-22
3354,passion fruit juice,2023-07-22,3.78,2023-09-25
3355,spinach,2023-08-18,3.89,2023-09-09
3356,seasoning,2023-07-17,5.72,2023-10-22
3357,fruit pastille,2023-06-25,5.63,2023-08-30
3358,organic sausage,2023-07-25,1.53,2023-09-03
3359,syrup,2023-08-10,3.43,2023-10-18
3360,turbot,2023-08-13,3.96,2023-10-04
3361,japanese chestnut,2023-08-14,4.74,2023-11-15
3362,boiled egg,2023-07-01,9.96,2023-09-07
3363,huckleberry,2023-08-02,5.74,2023-08-27
3364,beef bourguignonne,2023-06-29,6.79,2023-07-16
3365,passion fruit juice,2023-08-09,2.97,2023-09-24
3366,custard apple,2023-08-08,3.4,2023-09-11
3367,rice cake,2023-08-15,6.48,2023-09-04
3368,allspice,2023-07-23,1.2,2023-09-19
3369,pakora,2023-08-06,9.78,2023-09-22
3370,elderberry,2023-07-22,5.93,2023-10-05
3371,spiny lobster,2023-07-13,5.74,2023-10-14
3372,complan powder,2023-08-06,6.87,2023-09-19
3373,allspice,2023-07-28,3.67,2023-08-09
3374,cracker,2023-08-10,1.26,2023-10-05
3375,yorkshire pudding,2023-06-26,1.3,2023-08-14
3376,liver loaf,2023-06-09,7.13,2023-08-05
3377,hamburger,2023-06-07,7.81,2023-07-29
3378,ice cream bar,2023-08-04,3.56,2023-08-26
3379,huckleberry,2023-07-31,6.39,2023-09-12
3380,organic sausage,2023-07-06,6.27,2023-09-15
3381,pops ,2023-06-26,9.2,2023-08-02
3382,donut,2023-06-13,8.71,2023-07-17
3383,jackfruit,2023-06-07,9.95,2023-07-16
3384,seasoning,2023-07-25,9.6,2023-08-17
3385,dried mixed fruit,2023-08-04,5.69,2023-09-26
3386,cow & gate premium,2023-07-27,9.83,2023-09-10
3387,hamburger,2023-08-16,5.31,2023-09-12
3388,cheeseburger,2023-07-03,2.97,2023-09-11
3389,custard apple,2023-06-15,9.65,2023-07-27
3390,jackfruit,2023-07-23,2.37,2023-08-02
3391,huckleberry,2023-08-12,1.08,2023-10-15
3392,jackfruit,2023-06-23,8.82,2023-09-05
3393,guinea hen,2023-06-29,9.14,2023-08-15
3394,fodder,2023-08-20,3.4,2023-09-25
3395,applewood bacon,2023-06-23,2.07,2023-08-24
3396,cocoa butter alternative,2023-08-19,2.06,2023-10-20
3397,elderberry,2023-06-29,4.59,2023-10-06
3398,cardamom,2023-07-11,8.05,2023-07-30
3399,gem squash,2023-08-12,7.82,2023-08-26
3400,cheese spread,2023-07-01,8.88,2023-09-23
3401,allspice,2023-07-19,5.24,2023-09-10
3402,yorkshire pudding,2023-08-01,7.97,2023-09-14
3403,elderberry,2023-08-09,3.9,2023-10-21
3404,gem squash,2023-07-06,9.74,2023-10-08
3405,boiled egg,2023-06-14,9.59,2023-09-16
3406,chilli con carne,2023-07-08,8.97,2023-08-22
3407,cow & gate premium,2023-06-29,3.65,2023-07-30
3408,chablis,2023-06-25,3.18,2023-08-04
3409,spiny lobster,2023-07-05,2.59,2023-08-16
3410,lobster,2023-08-16,5.27,2023-09-26
3411,kitchen utensil,2023-07-09,6.67,2023-09-17
3412,ice cream bar,2023-06-22,8.49,2023-07-11
3413,peanut butter,2023-06-12,7.82,2023-07-15
3414,complan powder,2023-07-15,4.05,2023-08-31
3415,bacardi,2023-07-19,3.01,2023-09-13
3416,poppy,2023-07-05,5.82,2023-08-31
3417,champagne,2023-06-11,8.12,2023-07-29
3418,boysenberry syrup,2023-08-11,8.47,2023-10-13
3419,sambar,2023-07-25,5.09,2023-10-05
3420,allspice,2023-07-31,8.51,2023-09-01
3421,cheeseburger,2023-07-14,4.28,2023-10-08
3422,collard green,2023-08-19,8.88,2023-10-21
3423,syrup,2023-07-02,5.14,2023-07-19
3424,mincemeat,2023-07-28,7.53,2023-08-16
3425,boiled egg,2023-08-22,7.56,2023-09-15
3426,japanese chestnut,2023-06-13,4.63,2023-07-28
3427,canola,2023-07-15,3.29,2023-08-08
3428,jabuticaba,2023-08-13,6.03,2023-09-17
3429,cocoa butter alternative,2023-06-28,3.12,2023-09-04
3430,egg,2023-07-14,3.15,2023-09-19
3431,complan powder,2023-08-08,7.0,2023-08-23
3432,suet,2023-07-27,1.8,2023-09-15
3433,greek yogurt,2023-07-19,5.09,2023-08-25
3434,hamburger,2023-08-01,7.05,2023-09-15
3435,mint sauce,2023-08-08,0.94,2023-09-25
3436,currant jelly,2023-06-23,4.22,2023-09-09
3437,cardamom,2023-07-20,6.23,2023-09-26
3438,pate,2023-06-18,8.19,2023-07-13
3439,lobster,2023-06-10,5.49,2023-08-03
3440,boysenberry syrup,2023-08-05,4.2,2023-11-09
3441,trout,2023-07-30,6.8,2023-10-11
3442,fodder,2023-08-02,6.75,2023-08-23
3443,spiny lobster,2023-07-08,2.63,2023-07-23
3444,guinea hen,2023-07-14,2.12,2023-08-20
3445,cardamom,2023-06-07,7.14,2023-06-22
3446,boysenberry syrup,2023-06-13,2.83,2023-09-17
3447,canola,2023-08-03,9.16,2023-08-23
3448,chilli con carne,2023-07-22,2.29,2023-08-24
3449,bacardi,2023-06-16,9.7,2023-07-20
3450,pops ,2023-07-15,9.83,2023-10-18
3451,corned beef,2023-08-17,4.38,2023-11-18
3452,chinese salted fish,2023-08-12,3.73,2023-11-01
3453,hamburger,2023-06-08,3.16,2023-06-28
3454,canola,2023-08-15,0.63,2023-09-27
3455,greek yogurt,2023-08-02,6.67,2023-10-05
3456,salt,2023-07-29,6.88,2023-09-18
3457,trout,2023-06-27,3.28,2023-07-13
3458,fodder,2023-08-14,1.52,2023-10-27
3459,pops ,2023-06-27,3.77,2023-09-27
3460,salt,2023-07-07,4.49,2023-09-06
3461,jackfruit,2023-06-24,4.95,2023-08-25
3462,cardamom,2023-07-03,7.36,2023-09-30
3463,fodder,2023-06-12,4.75,2023-08-17
3464,jabuticaba,2023-06-15,2.18,2023-08-04
3465,consomme,2023-06-11,1.09,2023-06-30
3466,frijj,2023-06-22,0.61,2023-07-04
3467,beef bourguignonne,2023-06-22,7.97,2023-07-02
3468,peanut butter,2023-07-23,5.21,2023-08-25
3469,cow & gate premium,2023-06-09,3.82,2023-09-03
3470,rice cake,2023-06-08,8.96,2023-07-14
3471,cow & gate premium,2023-07-28,4.49,2023-09-06
3472,turbot,2023-08-02,8.07,2023-08-21
3473,cow & gate premium,2023-07-11,8.1,2023-10-05
3474,sambar,2023-07-29,7.0,2023-10-25
3475,evergreen huckleberry,2023-06-21,9.23,2023-08-05
3476,cheeseburger,2023-07-31,4.63,2023-08-13
3477,turbot,2023-08-17,3.17,2023-09-20
3478,cheeseburger,2023-08-16,1.89,2023-09-26
3479,mincemeat,2023-07-30,1.71,2023-10-04
3480,chinese salted fish,2023-08-07,7.08,2023-09-26
3481,passion fruit juice,2023-06-18,2.03,2023-07-03
3482,dried mixed fruit,2023-06-11,3.98,2023-08-15
3483,guinea hen,2023-06-09,9.72,2023-09-03
3484,passion fruit juice,2023-06-13,5.58,2023-09-11
3485,boysenberry,2023-08-17,4.72,2023-11-20
3486,cardamom,2023-06-15,9.37,2023-08-27
3487,cracker,2023-08-01,3.95,2023-09-07
3488,custard apple,2023-06-30,6.26,2023-09-21
3489,champagne,2023-07-02,5.18,2023-07-16
3490,collard green,2023-07-09,7.43,2023-08-22
3491,custard apple,2023-08-21,5.61,2023-11-08
3492,trout,2023-08-05,1.03,2023-08-29
3493,liver loaf,2023-08-16,7.42,2023-09-16
3494,ginger ale,2023-07-02,7.31,2023-10-04
3495,turbot,2023-07-25,5.35,2023-10-01
3496,rapini,2023-08-03,7.08,2023-11-10
3497,collard green,2023-08-02,7.47,2023-09-08
3498,hamburger,2023-06-20,7.1,2023-09-17
3499,liquor,2023-07-23,7.08,2023-08-21
3500,corned beef,2023-06-26,1.8,2023-09-14
3501,consomme,2023-08-17,6.5,2023-09-24
3502,syrup,2023-06-11,6.37,2023-07-08
3503,bacardi,2023-08-10,4.64,2023-09-16
3504,cardamom,2023-06-20,3.92,2023-07-18
3505,collard green,2023-06-21,1.91,2023-08-17
3506,peanut butter,2023-06-08,5.45,2023-08-31
3507,ice cream bar,2023-07-07,4.55,2023-08-21
3508,complan powder,2023-07-16,2.35,2023-10-20
3509,ice cream bar,2023-08-20,9.04,2023-10-29
3510,cheese spread,2023-06-10,2.71,2023-07-24
3511,frijj,2023-07-12,3.84,2023-09-03
3512,chablis,2023-06-14,1.5,2023-07-10
3513,yorkshire pudding,2023-08-06,7.46,2023-10-02
3514,champagne,2023-08-14,4.51,2023-09-24
3515,cow & gate premium,2023-08-10,8.92,2023-11-10
3516,pakora,2023-06-28,2.57,2023-09-14
3517,boysenberry,2023-07-05,4.22,2023-07-27
3518,liver loaf,2023-06-23,1.37,2023-08-27
3519,currant jelly,2023-08-16,9.12,2023-09-05
3520,japanese chestnut,2023-07-06,5.96,2023-08-29
3521,organic sausage,2023-06-27,6.08,2023-07-30
3522,beef bourguignonne,2023-07-11,7.28,2023-09-24
3523,rice cake,2023-06-29,0.63,2023-07-09
